,FIPS_code,State,County,"Estimated Rate Per 1,000",state,county,year,% smoke daily
637,17085,Illinois,Jo Daviess County,9.0,Illinois,Jo Daviess County,2012.0,14.27
638,17087,Illinois,Johnson County,8.1,Illinois,Johnson County,2012.0,17.93
639,17089,Illinois,Kane County,7.1,Illinois,Kane County,2012.0,11.69
640,17091,Illinois,Kankakee County,7.9,Illinois,Kankakee County,2012.0,18.49
641,17093,Illinois,Kendall County,7.4,Illinois,Kendall County,2012.0,11.63
642,17095,Illinois,Knox County,9.0,Illinois,Knox County,2012.0,19.46
643,17097,Illinois,Lake County,6.0,Illinois,Lake County,2012.0,11.01
644,17099,Illinois,LaSalle County,8.2,Illinois,LaSalle County,2012.0,18.08
645,17101,Illinois,Lawrence County,8.3,Illinois,Lawrence County,2012.0,21.99
646,17103,Illinois,Lee County,7.8,Illinois,Lee County,2012.0,18.37
647,17105,Illinois,Livingston County,7.2,Illinois,Livingston County,2012.0,19.84
648,17107,Illinois,Logan County,8.2,Illinois,Logan County,2012.0,19.73
649,17109,Illinois,McDonough County,7.6,Illinois,McDonough County,2012.0,13.67
650,17111,Illinois,McHenry County,8.8,Illinois,McHenry County,2012.0,13.02
651,17113,Illinois,McLean County,6.2,Illinois,McLean County,2012.0,11.26
652,17115,Illinois,Macon County,8.7,Illinois,Macon County,2012.0,18.55
653,17117,Illinois,Macoupin County,8.1,Illinois,Macoupin County,2012.0,19.46
654,17119,Illinois,Madison County,8.1,Illinois,Madison County,2012.0,18.52
655,17121,Illinois,Marion County,8.0,Illinois,Marion County,2012.0,20.08
656,17123,Illinois,Marshall County,9.4,Illinois,Marshall County,2012.0,16.89
657,17125,Illinois,Mason County,8.9,Illinois,Mason County,2012.0,19.32
658,17127,Illinois,Massac County,9.4,Illinois,Massac County,2012.0,18.19
659,17129,Illinois,Menard County,8.2,Illinois,Menard County,2012.0,17.11
660,17131,Illinois,Mercer County,8.3,Illinois,Mercer County,2012.0,18.23
661,17133,Illinois,Monroe County,8.2,Illinois,Monroe County,2012.0,15.82
662,17135,Illinois,Montgomery County,9.3,Illinois,Montgomery County,2012.0,21.61
663,17137,Illinois,Morgan County,8.2,Illinois,Morgan County,2012.0,18.06
664,17139,Illinois,Moultrie County,7.9,Illinois,Moultrie County,2012.0,19.62
665,17141,Illinois,Ogle County,7.9,Illinois,Ogle County,2012.0,16.26
666,17143,Illinois,Peoria County,8.4,Illinois,Peoria County,2012.0,14.99
667,17145,Illinois,Perry County,8.2,Illinois,Perry County,2012.0,19.34
668,17147,Illinois,Piatt County,9.0,Illinois,Piatt County,2012.0,15.35
669,17149,Illinois,Pike County,8.7,Illinois,Pike County,2012.0,19.59
670,17151,Illinois,Pope County,9.1,Illinois,Pope County,2012.0,18.36
671,17153,Illinois,Pulaski County,10.0,Illinois,Pulaski County,2012.0,17.35
672,17155,Illinois,Putnam County,8.3,Illinois,Putnam County,2012.0,17.19
673,17157,Illinois,Randolph County,8.5,Illinois,Randolph County,2012.0,21.12
674,17159,Illinois,Richland County,8.4,Illinois,Richland County,2012.0,17.87
675,17161,Illinois,Rock Island County,8.7,Illinois,Rock Island County,2012.0,16.19
676,17163,Illinois,St. Clair County,10.7,Illinois,St. Clair County,2012.0,17.32
677,17165,Illinois,Saline County,8.8,Illinois,Saline County,2012.0,19.85
678,17167,Illinois,Sangamon County,8.8,Illinois,Sangamon County,2012.0,15.88
679,17169,Illinois,Schuyler County,8.8,Illinois,Schuyler County,2012.0,17.71
680,17171,Illinois,Scott County,8.4,Illinois,Scott County,2012.0,17.25
681,17173,Illinois,Shelby County,8.3,Illinois,Shelby County,2012.0,17.81
682,17175,Illinois,Stark County,8.7,Illinois,Stark County,2012.0,17.36
683,17177,Illinois,Stephenson County,10.9,Illinois,Stephenson County,2012.0,17.04
684,17179,Illinois,Tazewell County,7.5,Illinois,Tazewell County,2012.0,16.57
685,17181,Illinois,Union County,9.0,Illinois,Union County,2012.0,17.78
686,17183,Illinois,Vermilion County,9.5,Illinois,Vermilion County,2012.0,20.58
687,17185,Illinois,Wabash County,9.0,Illinois,Wabash County,2012.0,18.34
688,17187,Illinois,Warren County,8.6,Illinois,Warren County,2012.0,18.19
689,17189,Illinois,Washington County,8.0,Illinois,Washington County,2012.0,16.52
690,17191,Illinois,Wayne County,8.7,Illinois,Wayne County,2012.0,19.7
691,17193,Illinois,White County,7.9,Illinois,White County,2012.0,19.12
692,17195,Illinois,Whiteside County,7.8,Illinois,Whiteside County,2012.0,17.74
693,17197,Illinois,Will County,7.9,Illinois,Will County,2012.0,13.47
694,17199,Illinois,Williamson County,8.5,Illinois,Williamson County,2012.0,16.87
695,17201,Illinois,Winnebago County,8.5,Illinois,Winnebago County,2012.0,16.86
696,17203,Illinois,Woodford County,8.3,Illinois,Woodford County,2012.0,14.24
697,18001,Indiana,Adams County,9.3,Indiana,Adams County,2012.0,21.1
698,18003,Indiana,Allen County,9.0,Indiana,Allen County,2012.0,16.42
699,18005,Indiana,Bartholomew County,8.8,Indiana,Bartholomew County,2012.0,15.72
700,18007,Indiana,Benton County,9.8,Indiana,Benton County,2012.0,19.27
701,18009,Indiana,Blackford County,11.4,Indiana,Blackford County,2012.0,23.77
702,18011,Indiana,Boone County,8.9,Indiana,Boone County,2012.0,13.03
703,18013,Indiana,Brown County,8.3,Indiana,Brown County,2012.0,17.07
704,18015,Indiana,Carroll County,9.9,Indiana,Carroll County,2012.0,18.51
705,18017,Indiana,Cass County,9.6,Indiana,Cass County,2012.0,20.25
706,18019,Indiana,Clark County,9.4,Indiana,Clark County,2012.0,21.01
707,18021,Indiana,Clay County,9.5,Indiana,Clay County,2012.0,20.54
708,18023,Indiana,Clinton County,9.7,Indiana,Clinton County,2012.0,20.0
709,18025,Indiana,Crawford County,8.6,Indiana,Crawford County,2012.0,20.96
710,18027,Indiana,Daviess County,9.5,Indiana,Daviess County,2012.0,22.89
711,18029,Indiana,Dearborn County,8.5,Indiana,Dearborn County,2012.0,20.35
712,18031,Indiana,Decatur County,10.3,Indiana,Decatur County,2012.0,20.89
713,18033,Indiana,DeKalb County,6.9,Indiana,DeKalb County,2012.0,20.49
714,18035,Indiana,Delaware County,8.2,Indiana,Delaware County,2012.0,19.49
715,18037,Indiana,Dubois County,7.9,Indiana,Dubois County,2012.0,17.5
716,18039,Indiana,Elkhart County,9.9,Indiana,Elkhart County,2012.0,17.96
717,18041,Indiana,Fayette County,9.7,Indiana,Fayette County,2012.0,26.26
718,18043,Indiana,Floyd County,10.5,Indiana,Floyd County,2012.0,19.92
719,18045,Indiana,Fountain County,9.9,Indiana,Fountain County,2012.0,21.53
720,18047,Indiana,Franklin County,9.2,Indiana,Franklin County,2012.0,19.46
721,18049,Indiana,Fulton County,8.1,Indiana,Fulton County,2012.0,20.53
722,18051,Indiana,Gibson County,9.4,Indiana,Gibson County,2012.0,19.61
723,18053,Indiana,Grant County,12.6,Indiana,Grant County,2012.0,20.75
724,18055,Indiana,Greene County,8.4,Indiana,Greene County,2012.0,21.11
725,18057,Indiana,Hamilton County,6.2,Indiana,Hamilton County,2012.0,9.51
726,18059,Indiana,Hancock County,10.9,Indiana,Hancock County,2012.0,17.64
727,18061,Indiana,Harrison County,9.2,Indiana,Harrison County,2012.0,20.47
728,18063,Indiana,Hendricks County,7.5,Indiana,Hendricks County,2012.0,14.79
729,18065,Indiana,Henry County,11.1,Indiana,Henry County,2012.0,22.5
730,18067,Indiana,Howard County,10.9,Indiana,Howard County,2012.0,19.31
731,18069,Indiana,Huntington County,9.3,Indiana,Huntington County,2012.0,19.92
732,18071,Indiana,Jackson County,8.7,Indiana,Jackson County,2012.0,20.31
733,18073,Indiana,Jasper County,10.3,Indiana,Jasper County,2012.0,19.95
734,18075,Indiana,Jay County,12.3,Indiana,Jay County,2012.0,23.74
735,18077,Indiana,Jefferson County,8.7,Indiana,Jefferson County,2012.0,21.06
736,18079,Indiana,Jennings County,9.4,Indiana,Jennings County,2012.0,22.77
737,18081,Indiana,Johnson County,7.6,Indiana,Johnson County,2012.0,18.41
738,18083,Indiana,Knox County,9.5,Indiana,Knox County,2012.0,21.54
739,18085,Indiana,Kosciusko County,9.1,Indiana,Kosciusko County,2012.0,18.9
740,18087,Indiana,LaGrange County,7.9,Indiana,LaGrange County,2012.0,21.99
741,18089,Indiana,Lake County,9.7,Indiana,Lake County,2012.0,18.61
742,18091,Indiana,LaPorte County,9.3,Indiana,LaPorte County,2012.0,21.48
743,18093,Indiana,Lawrence County,11.5,Indiana,Lawrence County,2012.0,20.76
744,18095,Indiana,Madison County,10.0,Indiana,Madison County,2012.0,21.29
745,18097,Indiana,Marion County,9.0,Indiana,Marion County,2012.0,18.7
746,18099,Indiana,Marshall County,9.3,Indiana,Marshall County,2012.0,18.83
747,18101,Indiana,Martin County,9.2,Indiana,Martin County,2012.0,21.31
748,18103,Indiana,Miami County,8.8,Indiana,Miami County,2012.0,23.44
749,18105,Indiana,Monroe County,5.1,Indiana,Monroe County,2012.0,11.75
750,18107,Indiana,Montgomery County,9.2,Indiana,Montgomery County,2012.0,19.36
751,18109,Indiana,Morgan County,9.6,Indiana,Morgan County,2012.0,21.7
752,18111,Indiana,Newton County,10.0,Indiana,Newton County,2012.0,22.79
753,18113,Indiana,Noble County,8.7,Indiana,Noble County,2012.0,19.57
754,18115,Indiana,Ohio County,9.2,Indiana,Ohio County,2012.0,19.59
755,18117,Indiana,Orange County,9.0,Indiana,Orange County,2012.0,19.8
756,18119,Indiana,Owen County,10.8,Indiana,Owen County,2012.0,21.7
757,18121,Indiana,Parke County,8.9,Indiana,Parke County,2012.0,21.27
758,18123,Indiana,Perry County,8.2,Indiana,Perry County,2012.0,23.1
759,18125,Indiana,Pike County,10.3,Indiana,Pike County,2012.0,20.7
760,18127,Indiana,Porter County,8.3,Indiana,Porter County,2012.0,17.98
761,18129,Indiana,Posey County,8.1,Indiana,Posey County,2012.0,17.64
762,18131,Indiana,Pulaski County,8.7,Indiana,Pulaski County,2012.0,19.82
763,18133,Indiana,Putnam County,8.5,Indiana,Putnam County,2012.0,20.35
764,18135,Indiana,Randolph County,8.4,Indiana,Randolph County,2012.0,21.84
765,18137,Indiana,Ripley County,8.7,Indiana,Ripley County,2012.0,19.27
766,18139,Indiana,Rush County,10.0,Indiana,Rush County,2012.0,21.29
767,18141,Indiana,St. Joseph County,8.1,Indiana,St. Joseph County,2012.0,16.94
768,18143,Indiana,Scott County,10.2,Indiana,Scott County,2012.0,24.17
769,18145,Indiana,Shelby County,11.0,Indiana,Shelby County,2012.0,21.49
770,18147,Indiana,Spencer County,7.9,Indiana,Spencer County,2012.0,17.53
771,18149,Indiana,Starke County,10.0,Indiana,Starke County,2012.0,22.0
772,18151,Indiana,Steuben County,7.4,Indiana,Steuben County,2012.0,18.59
773,18153,Indiana,Sullivan County,11.5,Indiana,Sullivan County,2012.0,20.63
774,18155,Indiana,Switzerland County,10.4,Indiana,Switzerland County,2012.0,22.41
775,18157,Indiana,Tippecanoe County,5.2,Indiana,Tippecanoe County,2012.0,13.09
776,18159,Indiana,Tipton County,9.2,Indiana,Tipton County,2012.0,19.46
777,18161,Indiana,Union County,11.0,Indiana,Union County,2012.0,19.06
778,18163,Indiana,Vanderburgh County,8.6,Indiana,Vanderburgh County,2012.0,19.49
779,18165,Indiana,Vermillion County,10.4,Indiana,Vermillion County,2012.0,21.27
780,18167,Indiana,Vigo County,9.5,Indiana,Vigo County,2012.0,19.36
781,18169,Indiana,Wabash County,9.6,Indiana,Wabash County,2012.0,20.62
782,18171,Indiana,Warren County,10.1,Indiana,Warren County,2012.0,20.49
783,18173,Indiana,Warrick County,8.4,Indiana,Warrick County,2012.0,15.29
784,18175,Indiana,Washington County,8.4,Indiana,Washington County,2012.0,21.78
785,18177,Indiana,Wayne County,9.6,Indiana,Wayne County,2012.0,21.99
786,18179,Indiana,Wells County,7.9,Indiana,Wells County,2012.0,20.1
787,18181,Indiana,White County,11.4,Indiana,White County,2012.0,18.73
788,18183,Indiana,Whitley County,8.3,Indiana,Whitley County,2012.0,19.66
789,19001,Iowa,Adair County,8.6,Iowa,Adair County,2012.0,16.8
790,19003,Iowa,Adams County,9.9,Iowa,Adams County,2012.0,16.57
791,19005,Iowa,Allamakee County,8.2,Iowa,Allamakee County,2012.0,17.61
792,19007,Iowa,Appanoose County,10.6,Iowa,Appanoose County,2012.0,19.15
793,19009,Iowa,Audubon County,10.4,Iowa,Audubon County,2012.0,16.53
794,19011,Iowa,Benton County,9.6,Iowa,Benton County,2012.0,15.95
795,19013,Iowa,Black Hawk County,9.5,Iowa,Black Hawk County,2012.0,15.33
796,19015,Iowa,Boone County,7.7,Iowa,Boone County,2012.0,17.03
797,19017,Iowa,Bremer County,8.3,Iowa,Bremer County,2012.0,12.62
798,19019,Iowa,Buchanan County,8.3,Iowa,Buchanan County,2012.0,16.45
799,19021,Iowa,Buena Vista County,8.7,Iowa,Buena Vista County,2012.0,13.96
800,19023,Iowa,Butler County,9.0,Iowa,Butler County,2012.0,16.44
801,19025,Iowa,Calhoun County,9.7,Iowa,Calhoun County,2012.0,14.81
802,19027,Iowa,Carroll County,6.9,Iowa,Carroll County,2012.0,17.23
803,19029,Iowa,Cass County,8.4,Iowa,Cass County,2012.0,17.77
804,19031,Iowa,Cedar County,8.5,Iowa,Cedar County,2012.0,16.01
805,19033,Iowa,Cerro Gordo County,8.6,Iowa,Cerro Gordo County,2012.0,17.2
806,19035,Iowa,Cherokee County,9.5,Iowa,Cherokee County,2012.0,15.94
807,19037,Iowa,Chickasaw County,7.8,Iowa,Chickasaw County,2012.0,17.65
808,19039,Iowa,Clarke County,8.9,Iowa,Clarke County,2012.0,19.0
809,19041,Iowa,Clay County,10.0,Iowa,Clay County,2012.0,17.34
810,19043,Iowa,Clayton County,7.6,Iowa,Clayton County,2012.0,16.56
811,19045,Iowa,Clinton County,9.2,Iowa,Clinton County,2012.0,17.63
812,19047,Iowa,Crawford County,11.0,Iowa,Crawford County,2012.0,17.28
813,19049,Iowa,Dallas County,7.8,Iowa,Dallas County,2012.0,10.9
814,19051,Iowa,Davis County,9.3,Iowa,Davis County,2012.0,18.04
815,19053,Iowa,Decatur County,9.7,Iowa,Decatur County,2012.0,16.39
816,19055,Iowa,Delaware County,8.5,Iowa,Delaware County,2012.0,17.14
817,19057,Iowa,Des Moines County,10.1,Iowa,Des Moines County,2012.0,18.03
818,19059,Iowa,Dickinson County,7.9,Iowa,Dickinson County,2012.0,14.61
819,19061,Iowa,Dubuque County,7.4,Iowa,Dubuque County,2012.0,13.91
820,19063,Iowa,Emmet County,7.8,Iowa,Emmet County,2012.0,17.67
821,19065,Iowa,Fayette County,9.4,Iowa,Fayette County,2012.0,16.55
822,19067,Iowa,Floyd County,9.8,Iowa,Floyd County,2012.0,17.59
823,19069,Iowa,Franklin County,9.7,Iowa,Franklin County,2012.0,17.64
824,19071,Iowa,Fremont County,8.8,Iowa,Fremont County,2012.0,17.43
825,19073,Iowa,Greene County,10.6,Iowa,Greene County,2012.0,17.69
826,19075,Iowa,Grundy County,9.3,Iowa,Grundy County,2012.0,14.27
827,19077,Iowa,Guthrie County,7.0,Iowa,Guthrie County,2012.0,15.72
828,19079,Iowa,Hamilton County,9.4,Iowa,Hamilton County,2012.0,18.22
829,19081,Iowa,Hancock County,8.0,Iowa,Hancock County,2012.0,17.48
830,19083,Iowa,Hardin County,8.7,Iowa,Hardin County,2012.0,16.94
831,19085,Iowa,Harrison County,10.6,Iowa,Harrison County,2012.0,16.76
832,19087,Iowa,Henry County,8.3,Iowa,Henry County,2012.0,17.09
833,19089,Iowa,Howard County,7.8,Iowa,Howard County,2012.0,18.7
834,19091,Iowa,Humboldt County,8.3,Iowa,Humboldt County,2012.0,17.78
835,19093,Iowa,Ida County,8.7,Iowa,Ida County,2012.0,16.32
836,19095,Iowa,Iowa County,8.6,Iowa,Iowa County,2012.0,14.86
837,19097,Iowa,Jackson County,8.6,Iowa,Jackson County,2012.0,17.01
838,19099,Iowa,Jasper County,9.5,Iowa,Jasper County,2012.0,17.92
839,19101,Iowa,Jefferson County,7.8,Iowa,Jefferson County,2012.0,14.2
840,19103,Iowa,Johnson County,5.5,Iowa,Johnson County,2012.0,9.91
841,19105,Iowa,Jones County,8.6,Iowa,Jones County,2012.0,16.52
842,19107,Iowa,Keokuk County,8.5,Iowa,Keokuk County,2012.0,18.16
843,19109,Iowa,Kossuth County,8.8,Iowa,Kossuth County,2012.0,16.51
844,19111,Iowa,Lee County,11.0,Iowa,Lee County,2012.0,20.02
845,19113,Iowa,Linn County,8.7,Iowa,Linn County,2012.0,14.55
846,19115,Iowa,Louisa County,7.9,Iowa,Louisa County,2012.0,16.76
847,19117,Iowa,Lucas County,11.5,Iowa,Lucas County,2012.0,19.95
848,19119,Iowa,Lyon County,10.7,Iowa,Lyon County,2012.0,15.59
849,19121,Iowa,Madison County,9.2,Iowa,Madison County,2012.0,16.09
850,19123,Iowa,Mahaska County,10.3,Iowa,Mahaska County,2012.0,17.12
851,19125,Iowa,Marion County,8.2,Iowa,Marion County,2012.0,14.84
852,19127,Iowa,Marshall County,10.5,Iowa,Marshall County,2012.0,17.04
853,19129,Iowa,Mills County,9.5,Iowa,Mills County,2012.0,16.1
854,19131,Iowa,Mitchell County,7.8,Iowa,Mitchell County,2012.0,17.19
855,19133,Iowa,Monona County,9.7,Iowa,Monona County,2012.0,19.39
856,19135,Iowa,Monroe County,8.4,Iowa,Monroe County,2012.0,17.4
857,19137,Iowa,Montgomery County,10.5,Iowa,Montgomery County,2012.0,19.17
858,19139,Iowa,Muscatine County,8.3,Iowa,Muscatine County,2012.0,18.08
859,19141,Iowa,O'Brien County,8.5,Iowa,O'Brien County,2012.0,14.9
860,19143,Iowa,Osceola County,9.2,Iowa,Osceola County,2012.0,17.97
861,19145,Iowa,Page County,9.8,Iowa,Page County,2012.0,18.79
862,19147,Iowa,Palo Alto County,9.4,Iowa,Palo Alto County,2012.0,17.57
863,19149,Iowa,Plymouth County,7.9,Iowa,Plymouth County,2012.0,15.67
864,19151,Iowa,Pocahontas County,9.8,Iowa,Pocahontas County,2012.0,16.11
865,19153,Iowa,Polk County,7.6,Iowa,Polk County,2012.0,14.01
866,19155,Iowa,Pottawattamie County,9.6,Iowa,Pottawattamie County,2012.0,18.45
867,19157,Iowa,Poweshiek County,8.6,Iowa,Poweshiek County,2012.0,16.62
868,19159,Iowa,Ringgold County,9.1,Iowa,Ringgold County,2012.0,15.84
869,19161,Iowa,Sac County,9.2,Iowa,Sac County,2012.0,15.78
870,19163,Iowa,Scott County,8.5,Iowa,Scott County,2012.0,14.34
871,19165,Iowa,Shelby County,9.7,Iowa,Shelby County,2012.0,16.62
872,19167,Iowa,Sioux County,7.8,Iowa,Sioux County,2012.0,13.34
873,19169,Iowa,Story County,5.3,Iowa,Story County,2012.0,9.43
874,19171,Iowa,Tama County,8.4,Iowa,Tama County,2012.0,17.1
875,19173,Iowa,Taylor County,7.6,Iowa,Taylor County,2012.0,17.08
876,19175,Iowa,Union County,10.2,Iowa,Union County,2012.0,18.89
877,19177,Iowa,Van Buren County,7.7,Iowa,Van Buren County,2012.0,19.06
878,19179,Iowa,Wapello County,12.0,Iowa,Wapello County,2012.0,20.18
879,19181,Iowa,Warren County,8.2,Iowa,Warren County,2012.0,14.51
880,19183,Iowa,Washington County,7.8,Iowa,Washington County,2012.0,15.27
881,19185,Iowa,Wayne County,10.4,Iowa,Wayne County,2012.0,18.37
882,19187,Iowa,Webster County,10.2,Iowa,Webster County,2012.0,17.92
883,19189,Iowa,Winnebago County,8.7,Iowa,Winnebago County,2012.0,15.13
884,19191,Iowa,Winneshiek County,7.3,Iowa,Winneshiek County,2012.0,13.66
885,19193,Iowa,Woodbury County,9.2,Iowa,Woodbury County,2012.0,18.84
886,19195,Iowa,Worth County,10.8,Iowa,Worth County,2012.0,16.92
887,19197,Iowa,Wright County,9.0,Iowa,Wright County,2012.0,17.7
888,20001,Kansas,Allen County,14.1,Kansas,Allen County,2012.0,19.15
889,20003,Kansas,Anderson County,10.6,Kansas,Anderson County,2012.0,19.73
890,20005,Kansas,Atchison County,8.8,Kansas,Atchison County,2012.0,19.12
891,20007,Kansas,Barber County,9.0,Kansas,Barber County,2012.0,15.74
892,20009,Kansas,Barton County,9.9,Kansas,Barton County,2012.0,17.51
893,20011,Kansas,Bourbon County,10.5,Kansas,Bourbon County,2012.0,18.04
894,20013,Kansas,Brown County,9.9,Kansas,Brown County,2012.0,19.82
895,20015,Kansas,Butler County,9.3,Kansas,Butler County,2012.0,16.26
896,20017,Kansas,Chase County,8.5,Kansas,Chase County,2012.0,16.73
897,20019,Kansas,Chautauqua County,10.8,Kansas,Chautauqua County,2012.0,18.24
898,20021,Kansas,Cherokee County,12.9,Kansas,Cherokee County,2012.0,21.49
899,20023,Kansas,Cheyenne County,10.2,Kansas,Cheyenne County,2012.0,14.99
900,20025,Kansas,Clark County,10.0,Kansas,Clark County,2012.0,13.79
901,20027,Kansas,Clay County,10.2,Kansas,Clay County,2012.0,18.34
902,20029,Kansas,Cloud County,9.7,Kansas,Cloud County,2012.0,18.98
903,20031,Kansas,Coffey County,8.6,Kansas,Coffey County,2012.0,18.0
904,20033,Kansas,Comanche County,9.2,Kansas,Comanche County,2012.0,14.87
905,20035,Kansas,Cowley County,10.0,Kansas,Cowley County,2012.0,19.15
906,20037,Kansas,Crawford County,9.2,Kansas,Crawford County,2012.0,18.37
907,20039,Kansas,Decatur County,10.2,Kansas,Decatur County,2012.0,14.82
908,20041,Kansas,Dickinson County,7.9,Kansas,Dickinson County,2012.0,18.39
909,20043,Kansas,Doniphan County,9.1,Kansas,Doniphan County,2012.0,17.7
910,20045,Kansas,Douglas County,5.5,Kansas,Douglas County,2012.0,12.14
911,20047,Kansas,Edwards County,10.6,Kansas,Edwards County,2012.0,14.13
912,20049,Kansas,Elk County,11.5,Kansas,Elk County,2012.0,17.17
913,20051,Kansas,Ellis County,6.6,Kansas,Ellis County,2012.0,13.54
914,20053,Kansas,Ellsworth County,9.2,Kansas,Ellsworth County,2012.0,16.57
915,20055,Kansas,Finney County,9.0,Kansas,Finney County,2012.0,14.03
916,20057,Kansas,Ford County,9.1,Kansas,Ford County,2012.0,14.59
917,20059,Kansas,Franklin County,7.9,Kansas,Franklin County,2012.0,19.66
918,20061,Kansas,Geary County,7.5,Kansas,Geary County,2012.0,17.28
919,20063,Kansas,Gove County,10.8,Kansas,Gove County,2012.0,16.04
920,20065,Kansas,Graham County,11.7,Kansas,Graham County,2012.0,16.05
921,20067,Kansas,Grant County,8.0,Kansas,Grant County,2012.0,14.32
922,20069,Kansas,Gray County,8.0,Kansas,Gray County,2012.0,15.3
923,20071,Kansas,Greeley County,8.7,Kansas,Greeley County,2012.0,14.59
924,20073,Kansas,Greenwood County,11.2,Kansas,Greenwood County,2012.0,19.24
925,20075,Kansas,Hamilton County,9.6,Kansas,Hamilton County,2012.0,15.53
926,20077,Kansas,Harper County,10.0,Kansas,Harper County,2012.0,17.86
927,20079,Kansas,Harvey County,8.9,Kansas,Harvey County,2012.0,15.64
928,20081,Kansas,Haskell County,8.3,Kansas,Haskell County,2012.0,15.01
929,20083,Kansas,Hodgeman County,11.1,Kansas,Hodgeman County,2012.0,14.76
930,20085,Kansas,Jackson County,9.6,Kansas,Jackson County,2012.0,17.34
931,20087,Kansas,Jefferson County,8.6,Kansas,Jefferson County,2012.0,17.62
932,20089,Kansas,Jewell County,10.0,Kansas,Jewell County,2012.0,15.67
933,20091,Kansas,Johnson County,7.2,Kansas,Johnson County,2012.0,10.84
934,20093,Kansas,Kearny County,8.8,Kansas,Kearny County,2012.0,15.39
935,20095,Kansas,Kingman County,10.3,Kansas,Kingman County,2012.0,18.29
936,20097,Kansas,Kiowa County,8.2,Kansas,Kiowa County,2012.0,14.56
937,20099,Kansas,Labette County,11.0,Kansas,Labette County,2012.0,18.81
938,20101,Kansas,Lane County,10.9,Kansas,Lane County,2012.0,15.65
939,20103,Kansas,Leavenworth County,9.3,Kansas,Leavenworth County,2012.0,18.07
940,20105,Kansas,Lincoln County,8.5,Kansas,Lincoln County,2012.0,16.82
941,20107,Kansas,Linn County,11.9,Kansas,Linn County,2012.0,17.92
942,20109,Kansas,Logan County,10.1,Kansas,Logan County,2012.0,16.26
943,20111,Kansas,Lyon County,9.0,Kansas,Lyon County,2012.0,15.79
944,20113,Kansas,McPherson County,8.4,Kansas,McPherson County,2012.0,15.73
945,20115,Kansas,Marion County,6.8,Kansas,Marion County,2012.0,16.62
946,20117,Kansas,Marshall County,9.0,Kansas,Marshall County,2012.0,19.37
947,20119,Kansas,Meade County,8.4,Kansas,Meade County,2012.0,13.85
948,20121,Kansas,Miami County,11.2,Kansas,Miami County,2012.0,17.67
949,20123,Kansas,Mitchell County,7.6,Kansas,Mitchell County,2012.0,15.23
950,20125,Kansas,Montgomery County,12.9,Kansas,Montgomery County,2012.0,19.26
951,20127,Kansas,Morris County,12.2,Kansas,Morris County,2012.0,17.68
952,20129,Kansas,Morton County,8.7,Kansas,Morton County,2012.0,14.78
953,20131,Kansas,Nemaha County,7.6,Kansas,Nemaha County,2012.0,17.06
954,20133,Kansas,Neosho County,12.1,Kansas,Neosho County,2012.0,20.63
955,20135,Kansas,Ness County,10.2,Kansas,Ness County,2012.0,15.58
956,20137,Kansas,Norton County,8.6,Kansas,Norton County,2012.0,19.67
957,20139,Kansas,Osage County,9.0,Kansas,Osage County,2012.0,18.07
958,20141,Kansas,Osborne County,12.0,Kansas,Osborne County,2012.0,15.67
959,20143,Kansas,Ottawa County,10.3,Kansas,Ottawa County,2012.0,16.6
960,20145,Kansas,Pawnee County,10.7,Kansas,Pawnee County,2012.0,16.8
961,20147,Kansas,Phillips County,7.8,Kansas,Phillips County,2012.0,17.77
962,20149,Kansas,Pottawatomie County,8.7,Kansas,Pottawatomie County,2012.0,13.81
963,20151,Kansas,Pratt County,9.2,Kansas,Pratt County,2012.0,16.73
964,20153,Kansas,Rawlins County,10.0,Kansas,Rawlins County,2012.0,15.59
965,20155,Kansas,Reno County,10.5,Kansas,Reno County,2012.0,18.82
966,20157,Kansas,Republic County,7.0,Kansas,Republic County,2012.0,15.8
967,20159,Kansas,Rice County,10.2,Kansas,Rice County,2012.0,16.0
968,20161,Kansas,Riley County,4.9,Kansas,Riley County,2012.0,11.13
969,20163,Kansas,Rooks County,9.3,Kansas,Rooks County,2012.0,15.62
970,20165,Kansas,Rush County,9.2,Kansas,Rush County,2012.0,16.14
971,20167,Kansas,Russell County,9.6,Kansas,Russell County,2012.0,17.07
972,20169,Kansas,Saline County,8.8,Kansas,Saline County,2012.0,18.13
973,20171,Kansas,Scott County,8.8,Kansas,Scott County,2012.0,13.95
974,20173,Kansas,Sedgwick County,9.9,Kansas,Sedgwick County,2012.0,16.47
975,20175,Kansas,Seward County,7.8,Kansas,Seward County,2012.0,15.02
976,20177,Kansas,Shawnee County,10.4,Kansas,Shawnee County,2012.0,16.78
977,20179,Kansas,Sheridan County,8.1,Kansas,Sheridan County,2012.0,14.83
978,20181,Kansas,Sherman County,11.0,Kansas,Sherman County,2012.0,18.85
979,20183,Kansas,Smith County,9.5,Kansas,Smith County,2012.0,17.04
980,20185,Kansas,Stafford County,13.0,Kansas,Stafford County,2012.0,14.76
981,20187,Kansas,Stanton County,9.0,Kansas,Stanton County,2012.0,13.59
982,20189,Kansas,Stevens County,8.6,Kansas,Stevens County,2012.0,15.26
983,20191,Kansas,Sumner County,11.3,Kansas,Sumner County,2012.0,18.67
984,20193,Kansas,Thomas County,6.5,Kansas,Thomas County,2012.0,15.54
985,20195,Kansas,Trego County,11.1,Kansas,Trego County,2012.0,16.03
